date,Hs,Tp,Dir,Level,year,Hb,omega_hs,omega,state,month,season,total_duration,delta_t,state_duration,k,real_duration,duration_levels,RTR
728946.0,0.6553127366666667,11.928254283333333,85.70242291666666,0.2188522828916666,1995-10-14,1.1835539281941738,1.41711012939416,2.55942875284195,intermediate,October,Winter,182390400.0,86400.0,2.0,3,,,1.0138954984762873
728947.0,0.8813868425,6.8767239375,68.47519875,0.3141371046833333,1995-10-15,1.2036058639968947,3.30610661773983,4.514759150276968,intermediate,October,Winter,182476800.0,86400.0,3.0,4,,,0.9970041156289148
728948.0,0.6898877745833333,9.3147289,63.84158204166667,0.1664587250625,1995-10-16,1.1170928071899167,1.9104695122274016,3.0935056817810977,intermediate,October,Winter,182563200.0,86400.0,4.0,5,,,1.0742169247500921
728949.0,0.7251127608333333,8.176522491666667,51.162658916666665,0.0367140204166666,1995-10-17,1.1034440094937266,2.2875405137989624,3.481076341181432,intermediate,October,Winter,182649600.0,86400.0,5.0,6,,,1.0875042047222445
728950.0,0.56326443875,12.915396041666668,68.60336508333334,0.0262665350416666,1995-10-18,1.0824587773026166,1.124958463161647,2.1618995959563176,intermediate,October,Winter,182736000.0,86400.0,6.0,7,,,1.108587250768371
728951.0,0.6342819762499999,12.699316291666667,79.57554079166667,0.164814699625,1995-10-19,1.182323824664504,1.2883501512711955,2.4015298170125994,intermediate,October,Winter,182822400.0,86400.0,7.0,8,,,1.0149503672063038
728952.0,0.89127053625,7.405858145833334,82.78938354166667,0.2487352102858333,1995-10-20,1.2509392058296487,3.1043168533515,4.357051536241805,intermediate,October,Winter,182908800.0,86400.0,8.0,9,8.0,between 7 and 15 days,0.9592792314828243
728953.0,1.4487342208333331,8.520040629166667,86.34388233333334,0.3054800234583333,1995-10-21,1.9514887403741088,4.386104100694209,5.908214663204369,dissipative,October,Winter,182995200.0,86400.0,0.0,1,0.0,,0.614915154350291
728954.0,1.0419710408333334,10.157385770833333,75.994354,0.25083059675,1995-10-22,1.6084060811389715,2.6460959252689875,4.084563400222611,intermediate,October,Winter,183081600.0,86400.0,0.0,1,,,0.7460802430877629
728955.0,0.9173304166666668,9.992739375,78.38052429166667,0.0804488137083333,1995-10-23,1.443088174744467,2.3679532041454943,3.725119330140276,intermediate,October,Winter,183168000.0,86400.0,1.0,2,,,0.8315500196046499
728956.0,0.75852244,9.598234645833331,82.09634745833334,0.1179966252499999,1995-10-24,1.2196906662232065,2.0384917242125398,3.2778586342090095,intermediate,October,Winter,183254400.0,86400.0,2.0,3,,,0.9838560163092999
728957.0,0.8142211545833334,8.960305841666667,71.68829029166666,0.1881950582083333,1995-10-25,1.2558028009448559,2.34396666039507,3.615184745417006,intermediate,October,Winter,183340800.0,86400.0,3.0,4,,,0.9555640416609437
728958.0,0.79529692375,9.7015818125,71.03553104166667,0.2691313199166666,1995-10-26,1.2722101926662905,2.1145532888043284,3.382580979023802,intermediate,October,Winter,183427200.0,86400.0,4.0,5,,,0.9432403599007858
728959.0,0.6711509070833334,10.4353528125,82.97234145833333,0.2833022930416667,1995-10-27,1.1435559250880423,1.658994425407007,2.826715847121183,intermediate,October,Winter,183513600.0,86400.0,5.0,6,,,1.049358386130186
728960.0,0.8174504516666666,11.100749908333334,96.674359125,0.1938299021708333,1995-10-28,1.372487779986913,1.899507452387113,3.1892462241350232,intermediate,October,Winter,183600000.0,86400.0,6.0,7,,,0.8743247244149905
728961.0,0.6662479275000001,13.621623229166666,60.474204166666674,0.25424248125,1995-10-29,1.2647324184312245,1.2616499927046665,2.394978776856472,intermediate,October,Winter,183686400.0,86400.0,7.0,8,,,0.9488173012031124
728962.0,0.96468262625,10.469197095833334,54.37245475,0.1186146100833333,1995-10-30,1.5306338887947637,2.376856503293511,3.771289140849986,intermediate,October,Winter,183772800.0,86400.0,8.0,9,,,0.7839889138642369
728963.0,0.7715899775,13.228159687500002,78.408489125,-0.0157268855416666,1995-10-31,1.4057478964869883,1.5045929788832826,2.741194775478102,intermediate,October,Winter,183859200.0,86400.0,9.0,10,,,0.8536381260102475
728964.0,0.7049012541666667,13.173798458333332,86.63462920833332,0.1473216266833333,1995-11-01,1.3055257467643504,1.380222650783774,2.5562675569300564,intermediate,November,Winter,183945600.0,86400.0,10.0,11,,,0.9191699229020276
728965.0,0.67301089125,8.54770405,100.02007491666666,0.21849563475,1995-11-02,1.0581710440146415,2.0309746254526124,3.1932893920792638,intermediate,November,Winter,184032000.0,86400.0,11.0,12,,,1.134032165014899
728966.0,0.5587697466666667,7.5592870125,101.56972908333334,0.24539804775,1995-11-03,0.8681145791864588,1.9067068693754496,2.9622935769413266,intermediate,November,Winter,184118400.0,86400.0,12.0,13,12.0,between 7 and 15 days,1.3823060097948854
728967.0,1.1583134645833333,6.887859766666666,52.728300708333336,0.4063829443333333,1995-11-04,1.4986251300899973,4.337841609645457,5.61229636478687,dissipative,November,Winter,184204800.0,86400.0,0.0,1,,,0.8007339366636245
728968.0,0.95447798125,6.552412883333333,44.03993754166667,0.25321632685,1995-11-05,1.258263625672164,3.7574788149726763,4.953387097439515,intermediate,November,Winter,184291200.0,86400.0,0.0,1,0.0,,0.9536952157851344
728969.0,0.49505272625,13.083907979166668,67.95124245833334,0.1374032057,1995-11-06,0.9813288484139215,0.9759911004274974,1.9346792207363426,reflective,November,Winter,184377600.0,86400.0,0.0,1,,,1.2228316755789936
728970.0,0.39481106,9.748437920833334,87.08731999999999,0.1603814333333333,1995-11-07,0.7279203634189697,1.044686931444697,1.926108379021277,reflective,November,Winter,184464000.0,86400.0,1.0,2,1.0,less than 1 day,1.6485319827621239
728971.0,0.7920500379166667,6.251643279166667,53.789476791666665,0.3405016030041667,1995-11-08,1.0636486161741592,3.2680621877711524,4.388699775505353,intermediate,November,Winter,184550400.0,86400.0,0.0,1,,,1.1281921320184511
728972.0,1.0855502445833334,6.433471241666666,37.485084375,0.232428674,1995-11-09,1.3845112777534012,4.352476627395116,5.551150678520279,dissipative,November,Winter,184636800.0,86400.0,0.0,1,0.0,,0.8667318347505256
728973.0,0.4520745625,8.719853620833334,63.555422791666665,0.0701007368333333,1995-11-10,0.7758363844205153,1.3373120510105447,2.2950535875329297,intermediate,November,Winter,184723200.0,86400.0,0.0,1,,,1.5467178700265511
728974.0,0.8497781808333333,6.919681083333334,95.5426515,0.0918054829583333,1995-11-11,1.171864237307806,3.1677534960364184,4.3684070953334135,intermediate,November,Winter,184809600.0,86400.0,1.0,2,,,1.0240094046703156
728975.0,1.24072844375,10.545009875,76.15640104166667,0.0744290114583333,1995-11-12,1.8774077039446881,3.0350205070182246,4.592439957517601,intermediate,November,Winter,184896000.0,86400.0,2.0,3,,,0.6391792243520878
728976.0,0.7638624458333334,9.687712083333333,69.55525858333333,0.056601355,1995-11-13,1.2311161402621822,2.033882305321612,3.278005545544814,intermediate,November,Winter,184982400.0,86400.0,3.0,4,3.0,between 1 and 7 days,0.9747252600753364
728977.0,1.3351129770833332,7.818267320833333,64.62997595833333,0.4482524282916666,1995-11-14,1.766269739707971,4.404933776105005,5.827447839769006,dissipative,November,Winter,185068800.0,86400.0,0.0,1,0.0,,0.6793979271809321
728978.0,0.7172291083333334,11.5882371875,69.03407675,0.3221988949166667,1995-11-15,1.2575685978595108,1.5965128306629826,2.7992790289661142,intermediate,November,Winter,185155200.0,86400.0,0.0,1,,,0.9542223001134909
728979.0,0.4795662904166666,11.581957708333334,70.41705395833334,0.0599479964166666,1995-11-16,0.9111504981167826,1.0680671440120841,2.029270884413603,intermediate,November,Winter,185241600.0,86400.0,1.0,2,,,1.3170162365934364
728980.0,0.4999103133333333,10.4383688125,65.867253125,0.0952709470833333,1995-11-17,0.9035769438130993,1.2353537591744819,2.232874866693559,intermediate,November,Winter,185328000.0,86400.0,2.0,3,,,1.3280551348908858
728981.0,0.5411106770833333,9.806127791666666,66.76769266666666,0.1201766970416666,1995-11-18,0.9389150720477327,1.4233786158436226,2.469793504814175,intermediate,November,Winter,185414400.0,86400.0,3.0,4,,,1.2780708668174348
728982.0,0.663014915,10.94923345,61.97386258333333,0.1840796893083333,1995-11-19,1.1544377862334791,1.5619655996266613,2.719685588077384,intermediate,November,Winter,185500800.0,86400.0,4.0,5,,,1.0394670152951024
728983.0,0.9597034608333334,7.875999741666667,48.505395416666666,0.2773893465416666,1995-11-20,1.3602863326282013,3.1431365567581455,4.455090425567075,intermediate,November,Winter,185587200.0,86400.0,5.0,6,,,0.8821672108411814
728984.0,0.92303978875,12.223278395833333,70.655935625,0.2430509970833333,1995-11-21,1.5719901758974524,1.9478907757217883,3.3173707141082533,intermediate,November,Winter,185673600.0,86400.0,6.0,7,,,0.7633635492123336
728985.0,1.112637605,13.1491316875,54.451373958333335,0.3093766924583333,1995-11-22,1.8794908932851788,2.182672322696434,3.687016091401618,intermediate,November,Winter,185760000.0,86400.0,7.0,8,,,0.6384707711472384
728986.0,0.6033568108333334,13.200486520833335,71.566305625,0.1038736041375,1995-11-23,1.153702302320786,1.1790064027929292,2.254424541051361,intermediate,November,Winter,185846400.0,86400.0,8.0,9,,,1.0401296743415365
728987.0,0.6950165295833334,10.027947141666669,60.885718958333335,0.1415521218333333,1995-11-24,1.1573889448931318,1.7877837256377656,2.9771394374655813,intermediate,November,Winter,185932800.0,86400.0,9.0,10,9.0,between 7 and 15 days,1.03681653889549
728988.0,1.4841711208333332,6.333240179166666,46.29031170833333,0.3249317206666667,1995-11-25,1.7669976554754274,6.044910853121561,7.196840819154597,dissipative,November,Winter,186019200.0,86400.0,0.0,1,,,0.6791180487883153
728989.0,1.1184566016666666,7.467031266666666,52.73280970833333,0.2941740506666667,1995-11-26,1.5050568554199029,3.8636969002725916,5.199203525961181,dissipative,November,Winter,186105600.0,86400.0,1.0,2,1.0,less than 1 day,0.7973120720846166
728990.0,0.6061713958333333,9.741414504166666,72.81679408333333,0.1109246460416666,1995-11-27,1.02547143868018,1.6051118378374025,2.715397587058488,intermediate,November,Winter,186192000.0,86400.0,0.0,1,,,1.1701934883183531
728991.0,0.4758034008333333,11.845872291666666,85.08412216666666,0.01167923525,1995-11-28,0.913623497133416,1.0360778225874068,1.9894457288804792,reflective,November,Winter,186278400.0,86400.0,0.0,1,,,1.3134513328139201
728992.0,0.8733618912500001,8.4642749125,61.267449375000005,0.1917317890833333,1995-11-29,1.298343783532886,2.6615606030446983,3.9566881702535275,intermediate,November,Winter,186364800.0,86400.0,0.0,1,,,0.9242544349345706
728993.0,1.445167291666667,8.050058554166666,49.94702933333334,0.338694526625,1995-11-30,1.903936778134863,4.63074606554612,6.100780024040404,dissipative,November,Winter,186451200.0,86400.0,0.0,1,0.0,,0.6302730289056896
728994.0,0.8018790841666666,10.250664020833334,70.43072133333332,0.0407132786249999,1995-12-01,1.3091406753799086,2.017849486348105,3.2943231611010644,intermediate,December,Winter,186537600.0,86400.0,0.0,1,,,0.9166318200691179
728995.0,0.5444691700000001,9.551195991666669,62.524799125,-0.0286145368333333,1995-12-02,0.933684492986641,1.4704403733111515,2.521588824619968,intermediate,December,Winter,186624000.0,86400.0,1.0,2,,,1.2852307273107613
728996.0,0.60703277125,6.850809591666667,60.7541745,-0.0097379668333333,1995-12-03,0.891794680239384,2.2856099736143403,3.357800290376576,intermediate,December,Winter,186710400.0,86400.0,2.0,3,,,1.3456012091010505
728997.0,0.5118807987499999,6.139837054166667,76.13319225,0.1490514888208333,1995-12-04,0.7447254883074129,2.1505219294606133,3.1287528228140156,intermediate,December,Winter,186796800.0,86400.0,3.0,4,3.0,between 1 and 7 days,1.6113319858667918
728998.0,0.8677217858333334,5.356214183333333,53.08852687500001,0.300044758125,1995-12-05,1.0755880876637869,4.178827540848788,5.179882765098198,dissipative,December,Winter,186883200.0,86400.0,0.0,1,,,1.1156687339355347
728999.0,0.5958193570833333,5.9340365875,57.96906545833334,0.2708875404583333,1995-12-06,0.8295263447112201,2.5899791678152586,3.605884781040286,intermediate,December,Winter,186969600.0,86400.0,0.0,1,0.0,,1.4466086672844025
729000.0,1.2938368141666667,6.055041725,48.57672758333334,0.27693842225,1995-12-07,1.5550661499130853,5.511810097125161,6.6246602453564,dissipative,December,Winter,187056000.0,86400.0,0.0,1,,,0.7716713530592055
729001.0,0.9760329641666666,6.3205777625,49.86980445833333,0.1729092504166666,1995-12-08,1.2626201285824654,3.983268563940373,5.15285369554596,dissipative,December,Winter,187142400.0,86400.0,1.0,2,,,0.9504046172202493
729002.0,1.0004750791666666,6.594518108333333,79.61901920833334,0.1682087100833333,1995-12-09,1.3098955138876518,3.9134076729706675,5.123720981743554,dissipative,December,Winter,187228800.0,86400.0,2.0,3,2.0,between 1 and 7 days,0.916103603132824
729003.0,0.9083843895833332,7.605016329166666,59.322451666666666,0.257399840625,1995-12-10,1.2836723855519434,3.081068781172291,4.353974988706279,intermediate,December,Winter,187315200.0,86400.0,0.0,1,,,0.9348179594001575
729004.0,0.4782682825,6.130424883333333,30.697676041666668,-0.1073471165416666,1995-12-11,0.7049071294973578,2.0123934137656847,2.9660140900457006,intermediate,December,Winter,187401600.0,86400.0,1.0,2,1.0,less than 1 day,1.7023519124507562
729005.0,0.2563365125,9.891488908333336,57.27693854166666,-0.09769920175,1995-12-12,0.5182644896348222,0.6684680969274351,1.351517478772198,reflective,December,Winter,187488000.0,86400.0,0.0,1,0.0,,2.3154200683236854
729006.0,0.42474522875,8.073967545833332,57.96520220833333,0.0572888069583333,1995-12-13,0.715708237017684,1.356979827934119,2.286551030078613,intermediate,December,Winter,187574400.0,86400.0,0.0,1,,,1.6766608765051139
729007.0,0.4118511720833333,7.403879433333333,72.05640158333334,0.1548193178441666,1995-12-14,0.6744882504919392,1.4348709741232109,2.349886751863378,intermediate,December,Winter,187660800.0,86400.0,1.0,2,,,1.7791266180319345
729008.0,0.3486842095833333,7.355804791666666,93.87950779166664,0.1664798161249999,1995-12-15,0.588838653671252,1.2227395705035713,2.064895119128741,intermediate,December,Winter,187747200.0,86400.0,2.0,3,,,2.0379096931193628
729009.0,0.6858965558333333,7.655021804166666,67.426975,0.3631106126958333,1995-12-16,1.0279781388982454,2.311234821842175,3.463931770042972,intermediate,December,Winter,187833600.0,86400.0,3.0,4,3.0,between 1 and 7 days,1.1673399993565254
729010.0,1.5442749583333333,9.235271591666669,55.21481945833333,0.4120272769999999,1995-12-17,2.1210845494082924,4.313271933253153,5.924342945309172,dissipative,December,Winter,187920000.0,86400.0,0.0,1,0.0,,0.5657483103795922
729011.0,1.315670125,11.822353916666666,68.69018737500001,0.2221352623333333,1995-12-18,2.0596698021970563,2.8706149280493505,4.493921970782245,intermediate,December,Winter,188006400.0,86400.0,0.0,1,,,0.5826176597433026
729012.0,0.8856630770833332,9.267131183333332,70.31573004166667,0.28284273525,1995-12-19,1.3614176116141692,2.4652167548051485,3.789465309416156,intermediate,December,Winter,188092800.0,86400.0,1.0,2,1.0,less than 1 day,0.8814341681515462
729013.0,1.1526218975,7.793084337499999,56.924981958333326,0.492855466625,1995-12-20,1.568309061754576,3.815130270719122,5.19103739771089,dissipative,December,Winter,188179200.0,86400.0,0.0,1,0.0,,0.7651553059685039
729014.0,0.9962559808333332,8.354766295833334,51.31451141666667,0.2976180571666666,1995-12-21,1.4350561169998786,3.075873833921784,4.430639961425502,intermediate,December,Winter,188265600.0,86400.0,0.0,1,,,0.8362042332593336
729015.0,0.7533383933333333,7.854197437500001,41.698947833333335,0.0698261717083333,1995-12-22,1.1195183472420225,2.4741166347478796,3.676726143693788,intermediate,December,Winter,188352000.0,86400.0,1.0,2,,,1.0718895344200898
729016.0,0.8110163583333333,6.831813741666667,42.394862458333336,0.0764936373333333,1995-12-23,1.1231467552469214,3.062143074503005,4.240649430669476,intermediate,December,Winter,188438400.0,86400.0,2.0,3,,,1.0684267166281245
729017.0,0.56894456625,6.079067804166667,48.349355333333335,0.1877876020833333,1995-12-24,0.807214894305878,2.414153322901347,3.4251852201145705,intermediate,December,Winter,188524800.0,86400.0,3.0,4,,,1.4865929859134683
729018.0,0.5603754929166667,7.744870554166667,50.91572070833333,0.1998883515833333,1995-12-25,0.8785922761652446,1.8663661644973202,2.9262073687211525,intermediate,December,Winter,188611200.0,86400.0,4.0,5,,,1.365821249007094
729019.0,0.522650905,8.731913766666667,46.373010791666665,0.1768082115833333,1995-12-26,0.8717893296808279,1.5439532666402906,2.575336559271553,intermediate,December,Winter,188697600.0,86400.0,5.0,6,,,1.3764793386945144
729020.0,0.6189443733333333,6.5543596875,42.157010166666666,0.1238801383333333,1995-12-27,0.8898807500334188,2.435865085922229,3.50213935699406,intermediate,December,Winter,188784000.0,86400.0,6.0,7,,,1.3484952899081533
729021.0,0.7261732441666666,5.928023129166667,41.448779125,0.1477542141666666,1995-12-28,0.9713920815270785,3.159819216491534,4.226847230483335,intermediate,December,Winter,188870400.0,86400.0,7.0,8,,,1.2353405209084451
729022.0,0.8215902779166666,6.1616366708333326,47.363931666666666,0.15186162,1995-12-29,1.0889327914951226,3.4394665298733633,4.558656535136036,intermediate,December,Winter,188956800.0,86400.0,8.0,9,,,1.1019963852428214
729023.0,0.6110856833333334,7.7841191125,63.76490029166666,0.0006674669583333,1995-12-30,0.9435477534253978,2.0249976253901716,3.1267005793791895,intermediate,December,Winter,189043200.0,86400.0,9.0,10,9.0,between 7 and 15 days,1.271795725911692
729024.0,0.36036877375,12.0938165375,83.846464875,0.0286580465708333,1995-12-31,0.7376009722713955,0.7686270386457101,1.5732219113203878,reflective,December,Winter,189129600.0,86400.0,0.0,1,0.0,,1.6268959032207833
729025.0,0.5435597333333333,8.647436341666667,90.13723641666668,0.2185445892916666,1996-01-01,0.8960890687780362,1.6214060357223319,2.6729798687470443,intermediate,January,Winter,189216000.0,86400.0,0.0,1,,,1.3391525929854227
729026.0,0.9231280233333332,8.180822791666666,73.63905620833333,0.3257920055416666,1996-01-02,1.338834054899748,2.910695884101883,4.221449977242194,intermediate,January,Winter,189302400.0,86400.0,1.0,2,,,0.8963022680879268
729027.0,0.7257088908333333,8.265549641666667,71.99167745833333,0.4493477183125,1996-01-03,1.1089630065220513,2.264762092943005,3.460805581096359,intermediate,January,Winter,189388800.0,86400.0,2.0,3,2.0,between 1 and 7 days,1.0820920021159772
729028.0,0.997949975,6.693492604166667,48.91713420833333,0.4159007074416667,1996-01-04,1.3150629458376166,3.8458103672413717,5.067871974922675,dissipative,January,Winter,189475200.0,86400.0,0.0,1,0.0,,0.9125038491869844
729029.0,0.6810685066666666,9.138757625,60.969224125,0.2280749645291666,1996-01-05,1.0972508122720692,1.9223635416433489,3.097067236119805,intermediate,January,Winter,189561600.0,86400.0,0.0,1,,,1.093642389304929
729030.0,1.003153711666667,7.284793516666666,52.89514508333334,0.0823315555833333,1996-01-06,1.3660270351482304,3.55207494215258,4.836975974291501,intermediate,January,Winter,189648000.0,86400.0,1.0,2,1.0,less than 1 day,0.8784599199896402
729031.0,2.248333145833333,7.732631266666666,65.8269655,0.3058137643916667,1996-01-07,2.6681968027825276,7.50006874237881,8.900664688482852,dissipative,January,Winter,189734400.0,86400.0,0.0,1,0.0,,0.4497419376069189
729032.0,1.31165588375,11.196108304166666,72.02800708333334,0.4015742813833333,1996-01-08,2.0103939759541984,3.0219321067585647,4.631759120998185,intermediate,January,Winter,189820800.0,86400.0,0.0,1,,,0.5968979286412958
729033.0,1.1913138475,11.659547416666667,61.09280291666667,0.3158762836458333,1996-01-09,1.891873254567218,2.635581066911309,4.185450661214814,intermediate,January,Winter,189907200.0,86400.0,1.0,2,,,0.6342919627956314
729034.0,0.6860071254166668,11.783622625,69.6186915,0.2837153388333333,1996-01-10,1.2217232535970257,1.501694821475308,2.6743971239195012,intermediate,January,Winter,189993600.0,86400.0,2.0,3,2.0,between 1 and 7 days,0.9822191699036033
729035.0,1.1858124191666668,7.556671766666667,48.47715575,0.2064241682541666,1996-01-11,1.5846867528686435,4.047783893948598,5.409345872531158,dissipative,January,Winter,190080000.0,86400.0,0.0,1,0.0,,0.7572474483223433
729036.0,1.11583032125,10.560013,74.93280295833334,0.2970503508416667,1996-01-12,1.725610268914818,2.7256217606253568,4.2151219676876135,intermediate,January,Winter,190166400.0,86400.0,0.0,1,,,0.695406153763006
729037.0,0.8996820991666666,10.057640383333334,72.570286,0.3082129137458333,1996-01-13,1.4245185642983147,2.307410467360841,3.6534560921644608,intermediate,January,Winter,190252800.0,86400.0,1.0,2,,,0.8423898642493947
729038.0,0.6675614933333334,9.948231816666668,65.23684591666667,0.1895853312625,1996-01-14,1.11709418012654,1.730921063253239,2.8965149508003916,intermediate,January,Winter,190339200.0,86400.0,2.0,3,,,1.0742156045106857
729039.0,0.4851826912499999,11.7082498125,80.76540704166666,0.0423768109166666,1996-01-15,0.9236755330427163,1.068919995208017,2.0349762350550114,intermediate,January,Winter,190425600.0,86400.0,3.0,4,3.0,between 1 and 7 days,1.2991575039852277
729040.0,1.0379048408333331,6.805050966666666,60.98557995833334,0.1605705704583333,1996-01-16,1.3660197907646832,3.9342145243698425,5.177945694027322,dissipative,January,Winter,190512000.0,86400.0,0.0,1,0.0,,0.8784645787073502
729041.0,0.9651550770833334,8.417755233333333,71.78432470833333,0.1068878517083333,1996-01-17,1.403313184470612,2.957554036464096,4.300215241779215,intermediate,January,Winter,190598400.0,86400.0,0.0,1,,,0.8551191660418197
729042.0,0.7848092270833332,8.442382041666667,82.81887158333333,0.0188059408749999,1996-01-18,1.1906817288730287,2.397899522495363,3.637998956408069,intermediate,January,Winter,190684800.0,86400.0,1.0,2,,,1.0078259965707133
729043.0,1.5695916375,9.315797191666666,91.77409275,0.0318320506666666,1996-01-19,2.1563326537414547,4.346088173644059,5.970732527471335,dissipative,January,Winter,190771200.0,86400.0,0.0,1,,,0.5565004072622464
729044.0,1.4392981666666669,9.377717670833333,61.3766255,0.1112474340416666,1996-01-20,2.017241469914914,3.9589999905458724,5.5487175244707005,dissipative,January,Winter,190857600.0,86400.0,1.0,2,1.0,less than 1 day,0.5948717681530785
729045.0,1.080041464166667,10.155352854166669,69.79809350000001,0.0614733657499999,1996-01-21,1.6551172262334524,2.743325201585163,4.204028223867606,intermediate,January,Winter,190944000.0,86400.0,0.0,1,,,0.7250241741068928
729046.0,1.2140748125,10.212624166666666,65.18523066666667,0.1688398042916666,1996-01-22,1.821586117423825,3.0664789055831974,4.600915319444828,intermediate,January,Winter,191030400.0,86400.0,1.0,2,,,0.6587665488454083
729047.0,1.0339164345833334,10.080093833333336,72.55402129166667,0.1134236315416666,1996-01-23,1.5935752990023841,2.6457740095047475,4.077931220803548,intermediate,January,Winter,191116800.0,86400.0,2.0,3,,,0.7530237201538128
729048.0,0.8622756604166666,9.968357104166666,85.44655404166667,0.0965634738354166,1996-01-24,1.372033595090834,2.231281793696485,3.550365296855062,intermediate,January,Winter,191203200.0,86400.0,3.0,4,,,0.874614152520482
729049.0,0.79106378,9.404664883333334,58.784269375,0.0537024108333333,1996-01-25,1.2511372042355393,2.169701840104867,3.4315750042980206,intermediate,January,Winter,191289600.0,86400.0,4.0,5,,,0.9591274209875448
729050.0,0.760841115,9.47826475,61.68079125,-0.0170644083374999,1996-01-26,1.2165364373854735,2.0706038635942243,3.3107635717787343,intermediate,January,Winter,191376000.0,86400.0,5.0,6,5.0,between 1 and 7 days,0.986406952658966
729051.0,1.4541067266666667,7.996061908333334,90.46993145833332,-0.0059297893958333,1996-01-27,1.908208800545463,4.690855097781754,6.155759281981928,dissipative,January,Winter,191462400.0,86400.0,0.0,1,0.0,,0.6288619985700616
729052.0,1.0592570191666668,10.360967708333334,59.97647716666666,-0.00709727875,1996-01-28,1.6427051435858488,2.6371383380656157,4.08969743310826,intermediate,January,Winter,191548800.0,86400.0,0.0,1,,,0.7305023696343513
729053.0,0.8511378383333333,10.174792083333331,69.29153404166667,-0.0955755807083333,1996-01-29,1.3690160643540559,2.157775395684863,3.470682475760891,intermediate,January,Winter,191635200.0,86400.0,1.0,2,,,0.8765419422351315
729054.0,0.6957272370833333,10.304478041666666,77.56484804166666,0.0674963875416666,1996-01-30,1.171008405598506,1.7415858595401796,2.931337989788621,intermediate,January,Winter,191721600.0,86400.0,2.0,3,,,1.0247578021326638
729055.0,0.745932675,9.062502904166667,68.03768333333333,0.1715404630833333,1996-01-31,1.1761355500017385,2.1231630861065383,3.3476581301674466,intermediate,January,Winter,191808000.0,86400.0,3.0,4,3.0,between 1 and 7 days,1.0202905608951502
729056.0,1.14301414125,7.419763875,56.91524733333333,0.2627395163541666,1996-02-01,1.527551022069173,3.9736846704910094,5.310525793802507,dissipative,February,Winter,191894400.0,86400.0,0.0,1,,,0.7855711414303643
729057.0,0.9805641966666668,9.213136141666666,59.96557895833333,0.2235715226666666,1996-02-02,1.4734731602152824,2.745367101750022,4.125405305555747,intermediate,February,Winter,191980800.0,86400.0,0.0,1,0.0,,0.8144023470537282
729058.0,2.243163029166667,8.263277862499999,55.325056458333336,0.4500732118333333,1996-02-03,2.7349413784055328,7.002294365958014,8.537437696781689,dissipative,February,Winter,192067200.0,86400.0,0.0,1,,,0.4387662600284319
729059.0,2.478033433333333,10.261004833333333,58.07653070833334,0.4110403741166666,1996-02-04,3.22968446551678,6.2294420687723475,8.118991458193307,dissipative,February,Winter,192153600.0,86400.0,1.0,2,,,0.37155332442297534
729060.0,1.5809826625,10.840068145833332,60.66246670833333,0.1686989251791666,1996-02-05,2.30437364378139,3.7620709090054776,5.483435874647941,dissipative,February,Winter,192240000.0,86400.0,2.0,3,2.0,between 1 and 7 days,0.5207488825600545
729061.0,0.7022548595833333,10.8652553125,68.84535375,-0.084244713125,1996-02-06,1.2050642021014062,1.66719615264556,2.8608964025202988,intermediate,February,Winter,192326400.0,86400.0,0.0,1,,,0.995797566559047
729062.0,0.5368812154166667,10.608562875,70.79614991666666,-0.1071450520833333,1996-02-07,0.9628610028854843,1.3054298418475758,2.3412022075357863,intermediate,February,Winter,192412800.0,86400.0,1.0,2,1.0,less than 1 day,1.2462858049125074
729063.0,0.4017357241666666,10.5280338125,88.722114125,-0.1093735639166666,1996-02-08,0.7611840496959451,0.9842945124764763,1.8649804785334705,reflective,February,Winter,192499200.0,86400.0,0.0,1,,,1.57649125790187
729064.0,0.35419363375,10.790067625,93.03637929166666,-0.0251946991249999,1996-02-09,0.6950253992442923,0.8467368612631712,1.6615307814077684,reflective,February,Winter,192585600.0,86400.0,1.0,2,,,1.7265556068954766
729065.0,0.35785363875,10.664932708333334,79.51040620833334,0.022452455375,1996-02-10,0.697502881997182,0.8655241698698415,1.6870182039540125,reflective,February,Winter,192672000.0,86400.0,2.0,3,,,1.7204229989186597
729066.0,0.2987213929166666,10.475358270833334,93.29505745833336,-0.0121211295833333,1996-02-11,0.5993479485859763,0.7355790005882267,1.4758493214058621,reflective,February,Winter,192758400.0,86400.0,3.0,4,3.0,between 1 and 7 days,2.0021758693445504
729067.0,0.49618914875,7.917232120833333,61.337965875,0.1982785648749999,1996-02-12,0.8041657450777872,1.6166118819241568,2.6200167855426995,intermediate,February,Winter,192844800.0,86400.0,0.0,1,,,1.4922296893955904
729068.0,0.9188444433333331,7.003431470833333,47.539865041666665,0.1183335749583333,1996-02-13,1.2534769624440485,3.3842543201223685,4.616760601975166,intermediate,February,Winter,192931200.0,86400.0,1.0,2,,,0.9573370998859219
729069.0,0.342531345,7.5274996875,93.47491545833331,-0.0826980982833333,1996-02-14,0.5858938817458538,1.1737658120867176,2.007705916385729,intermediate,February,Winter,193017600.0,86400.0,2.0,3,2.0,between 1 and 7 days,2.048152468198209
729070.0,0.2655109583333333,9.1462535125,96.49265695833331,0.1641460282083333,1996-02-15,0.5166086369098963,0.7488090722861203,1.4569689950568454,reflective,February,Winter,193104000.0,86400.0,0.0,1,0.0,,2.3228415366375232
